Rating	ID	Title	Title Slug	Contest Slug	Problem Index
1264.2868345638	2133	Check if Every Row and Column Contains All Numbers	check-if-every-row-and-column-contains-all-numbers	weekly-contest-275	Q1
1263.2728668041	1456	Maximum Number of Vowels in a Substring of Given Length	maximum-number-of-vowels-in-a-substring-of-given-length	weekly-contest-190	Q2
1262.5890311992	1089	Duplicate Zeros	duplicate-zeros	weekly-contest-141	Q1
1260.9112824221	2144	Minimum Cost of Buying Candies With Discount	minimum-cost-of-buying-candies-with-discount	biweekly-contest-70	Q1
1260.1755576607	1305	All Elements in Two Binary Search Trees	all-elements-in-two-binary-search-trees	weekly-contest-169	Q2
1259.5707438932	1779	Find Nearest Point That Has the Same X or Y Coordinate	find-nearest-point-that-has-the-same-x-or-y-coordinate	biweekly-contest-47	Q1
1259.4097261890	884	Uncommon Words from Two Sentences	uncommon-words-from-two-sentences	weekly-contest-97	Q1
1259.1979660519	1213	Intersection of Three Sorted Arrays	intersection-of-three-sorted-arrays	biweekly-contest-10	Q1
1258.8401788462	867	Transpose Matrix	transpose-matrix	weekly-contest-92	Q1
1258.6719675401	896	Monotonic Array	monotonic-array	weekly-contest-100	Q1
1257.7670945029	2103	Rings and Rods	rings-and-rods	weekly-contest-271	Q1
1257.7082143289	1356	Sort Integers by The Number of 1 Bits	sort-integers-by-the-number-of-1-bits	biweekly-contest-20	Q1
1257.6796331650	1309	Decrypt String from Alphabet to Integer Mapping	decrypt-string-from-alphabet-to-integer-mapping	weekly-contest-170	Q1
1257.3235146110	2114	Maximum Number of Words Found in Sentences	maximum-number-of-words-found-in-sentences	biweekly-contest-68	Q1
1257.2649235990	2042	Check if Numbers Are Ascending in a Sentence	check-if-numbers-are-ascending-in-a-sentence	weekly-contest-263	Q1
1257.1556875655	2177	Find Three Consecutive Integers That Sum to a Given Number	find-three-consecutive-integers-that-sum-to-a-given-number	biweekly-contest-72	Q2
1257.1166915286	2180	Count Integers With Even Digit Sum	count-integers-with-even-digit-sum	weekly-contest-281	Q1
1256.6807087287	1732	Find the Highest Altitude	find-the-highest-altitude	biweekly-contest-44	Q1
1256.4891142083	1085	Sum of Digits in the Minimum Number	sum-of-digits-in-the-minimum-number	biweekly-contest-2	Q1
1255.9002796024	1037	Valid Boomerang	valid-boomerang	weekly-contest-135	Q1
1254.8626139269	1945	Sum of Digits of String After Convert	sum-of-digits-of-string-after-convert	weekly-contest-251	Q1
1253.1463945043	2194	Cells in a Range on an Excel Sheet	cells-in-a-range-on-an-excel-sheet	weekly-contest-283	Q1
1253.1107481745	2186	Minimum Number of Steps to Make Two Strings Anagram II	minimum-number-of-steps-to-make-two-strings-anagram-ii	weekly-contest-282	Q2
1252.8406166148	2164	Sort Even and Odd Indices Independently	sort-even-and-odd-indices-independently	weekly-contest-279	Q1
1252.7479413966	1833	Maximum Ice Cream Bars	maximum-ice-cream-bars	weekly-contest-237	Q2
1251.8223786910	830	Positions of Large Groups	positions-of-large-groups	weekly-contest-83	Q1
1249.9947800752	1150	Check If a Number Is Majority Element in a Sorted Array	check-if-a-number-is-majority-element-in-a-sorted-array	biweekly-contest-6	Q1
1249.9086403595	1161	Maximum Level Sum of a Binary Tree	maximum-level-sum-of-a-binary-tree	weekly-contest-150	Q2
1249.4294341104	766	Toeplitz Matrix	toeplitz-matrix	weekly-contest-68	Q1
1248.8547072235	1903	Largest Odd Number in String	largest-odd-number-in-string	weekly-contest-246	Q1
1248.8026990632	1196	How Many Apples Can You Put into the Basket	how-many-apples-can-you-put-into-the-basket	biweekly-contest-9	Q1
1248.7224675206	1876	Substrings of Size Three with Distinct Characters	substrings-of-size-three-with-distinct-characters	biweekly-contest-53	Q1
1247.3198836387	1232	Check If It Is a Straight Line	check-if-it-is-a-straight-line	weekly-contest-159	Q1
1246.0141927368	2016	Maximum Difference Between Increasing Elements	maximum-difference-between-increasing-elements	weekly-contest-260	Q1
1245.2999833877	1518	Water Bottles	water-bottles	weekly-contest-198	Q1
1245.2741257148	1099	Two Sum Less Than K	two-sum-less-than-k	biweekly-contest-3	Q1
1244.3173678830	1228	Missing Number In Arithmetic Progression	missing-number-in-arithmetic-progression	biweekly-contest-11	Q1
1243.1009943284	832	Flipping an Image	flipping-an-image	weekly-contest-84	Q1
1242.6172898768	1941	Check if All Characters Have Equal Number of Occurrences	check-if-all-characters-have-equal-number-of-occurrences	biweekly-contest-57	Q1
1242.4710735813	921	Minimum Add to Make Parentheses Valid	minimum-add-to-make-parentheses-valid	weekly-contest-106	Q2
1241.9262857175	1417	Reformat The String	reformat-the-string	weekly-contest-185	Q1
1240.8297581760	2078	Two Furthest Houses With Different Colors	two-furthest-houses-with-different-colors	weekly-contest-268	Q1
1237.7565585875	1422	Maximum Score After Splitting a String	maximum-score-after-splitting-a-string	weekly-contest-186	Q1
1235.9216009709	2149	Rearrange Array Elements by Sign	rearrange-array-elements-by-sign	weekly-contest-277	Q2
1235.8413685224	2154	Keep Multiplying Found Values by Two	keep-multiplying-found-values-by-two	weekly-contest-278	Q1
1235.6114196155	1816	Truncate Sentence	truncate-sentence	weekly-contest-235	Q1
1234.8049089605	1385	Find the Distance Value Between Two Arrays	find-the-distance-value-between-two-arrays	biweekly-contest-22	Q1
1234.7692637513	989	Add to Array-Form of Integer	add-to-array-form-of-integer	weekly-contest-123	Q1
1234.7084656358	1009	Complement of Base 10 Integer	complement-of-base-10-integer	weekly-contest-128	Q1
1234.4144116814	1184	Distance Between Bus Stops	distance-between-bus-stops	weekly-contest-153	Q1
1234.0585375650	1961	Check If String Is a Prefix of Array	check-if-string-is-a-prefix-of-array	weekly-contest-253	Q1
1232.8314427996	1119	Remove Vowels from a String	remove-vowels-from-a-string	biweekly-contest-4	Q2
1231.9992413350	1492	The kth Factor of n	the-kth-factor-of-n	biweekly-contest-29	Q2
1231.8671440198	1967	Number of Strings That Appear as Substrings in Word	number-of-strings-that-appear-as-substrings-in-word	weekly-contest-254	Q1
1231.6157956848	876	Middle of the Linked List	middle-of-the-linked-list	weekly-contest-95	Q1
1231.4004525633	1134	Armstrong Number	armstrong-number	biweekly-contest-5	Q2
1229.4850365142	1725	Number Of Rectangles That Can Form The Largest Square	number-of-rectangles-that-can-form-the-largest-square	weekly-contest-224	Q1
1229.1709574783	1800	Maximum Ascending Subarray Sum	maximum-ascending-subarray-sum	weekly-contest-233	Q1
1228.6309936480	917	Reverse Only Letters	reverse-only-letters	weekly-contest-105	Q1
1228.4824438011	1748	Sum of Unique Elements	sum-of-unique-elements	biweekly-contest-45	Q1
1227.7906887239	844	Backspace String Compare	backspace-string-compare	weekly-contest-87	Q1
1227.3485530532	1118	Number of Days in a Month	number-of-days-in-a-month	biweekly-contest-4	Q1
1226.8332278145	1935	Maximum Number of Words You Can Type	maximum-number-of-words-you-can-type	weekly-contest-250	Q1
1226.2960135431	1133	Largest Unique Number	largest-unique-number	biweekly-contest-5	Q1
1225.3601348675	1346	Check If N and Its Double Exist	check-if-n-and-its-double-exist	weekly-contest-175	Q1
1224.7606792444	1337	The K Weakest Rows in a Matrix	the-k-weakest-rows-in-a-matrix	weekly-contest-174	Q1
1223.4065703960	2206	Divide Array Into Equal Pairs	divide-array-into-equal-pairs	biweekly-contest-74	Q1
1223.3861903833	1408	String Matching in an Array	string-matching-in-an-array	weekly-contest-184	Q1
1221.9872943569	1678	Goal Parser Interpretation	goal-parser-interpretation	weekly-contest-218	Q1
1221.6801628274	1550	Three Consecutive Odds	three-consecutive-odds	weekly-contest-202	Q1
1219.5284561367	1221	Split a String in Balanced Strings	split-a-string-in-balanced-strings	weekly-contest-158	Q1
1219.4252907184	1299	Replace Elements with Greatest Element on Right Side	replace-elements-with-greatest-element-on-right-side	biweekly-contest-16	Q1
1217.1184374247	1662	Check If Two String Arrays are Equivalent	check-if-two-string-arrays-are-equivalent	weekly-contest-216	Q1
1216.6376846517	1848	Minimum Distance to the Target Element	minimum-distance-to-the-target-element	weekly-contest-239	Q1
1215.7827321325	2176	Count Equal and Divisible Pairs in an Array	count-equal-and-divisible-pairs-in-an-array	biweekly-contest-72	Q1
1215.7443346869	2108	Find First Palindromic String in the Array	find-first-palindromic-string-in-the-array	weekly-contest-272	Q1
1213.8073621345	973	K Closest Points to Origin	k-closest-points-to-origin	weekly-contest-119	Q1
1212.2606422181	1475	Final Prices With a Special Discount in a Shop	final-prices-with-a-special-discount-in-a-shop	biweekly-contest-28	Q1
1212.2309421538	1413	Minimum Value to Get Positive Step by Step Sum	minimum-value-to-get-positive-step-by-step-sum	biweekly-contest-24	Q1
1209.6571020247	1822	Sign of the Product of an Array	sign-of-the-product-of-an-array	weekly-contest-236	Q1
1209.3722198224	1523	Count Odd Numbers in an Interval Range	count-odd-numbers-in-an-interval-range	biweekly-contest-31	Q1
1208.0417047337	1389	Create Target Array in the Given Order	create-target-array-in-the-given-order	weekly-contest-181	Q1
1208.0130656905	941	Valid Mountain Array	valid-mountain-array	weekly-contest-111	Q1
1207.7810914125	1380	Lucky Numbers in a Matrix	lucky-numbers-in-a-matrix	weekly-contest-180	Q1
1207.7482390750	2215	Find the Difference of Two Arrays	find-the-difference-of-two-arrays	weekly-contest-286	Q1
1207.7224406285	1704	Determine if String Halves Are Alike	determine-if-string-halves-are-alike	weekly-contest-221	Q1
1206.1240971343	1784	Check if Binary String Has at Most One Segment of Ones	check-if-binary-string-has-at-most-one-segment-of-ones	weekly-contest-231	Q1
1205.6698455508	1160	Find Words That Can Be Formed by Characters	find-words-that-can-be-formed-by-characters	weekly-contest-150	Q1
1204.9864820183	1869	Longer Contiguous Segments of Ones than Zeros	longer-contiguous-segments-of-ones-than-zeros	weekly-contest-242	Q1
1203.7504950404	1952	Three Divisors	three-divisors	weekly-contest-252	Q1
1203.1408035909	1688	Count of Matches in Tournament	count-of-matches-in-tournament	weekly-contest-219	Q1
1201.8730954169	2148	Count Elements With Strictly Smaller and Greater Elements 	count-elements-with-strictly-smaller-and-greater-elements	weekly-contest-277	Q1
1201.7686271329	2124	Check if All A's Appears Before All B's	check-if-all-as-appears-before-all-bs	weekly-contest-274	Q1
1201.6117337798	997	Find the Town Judge	find-the-town-judge	weekly-contest-125	Q1
1201.3497763919	1491	Average Salary Excluding the Minimum and Maximum Salary	average-salary-excluding-the-minimum-and-maximum-salary	biweekly-contest-29	Q1
1199.8592887103	2169	Count Operations to Obtain Zero	count-operations-to-obtain-zero	weekly-contest-280	Q1
1199.4477805501	2000	Reverse Prefix of Word	reverse-prefix-of-word	weekly-contest-258	Q1
1199.4427635582	1154	Day of the Year	day-of-the-year	weekly-contest-149	Q1
1199.2892732505	929	Unique Email Addresses	unique-email-addresses	weekly-contest-108	Q1
1199.2392672964	1165	Single-Row Keyboard	single-row-keyboard	biweekly-contest-7	Q1
1198.5705825982	1200	Minimum Absolute Difference	minimum-absolute-difference	weekly-contest-155	Q1
1198.4180401014	985	Sum of Even Numbers After Queries	sum-of-even-numbers-after-queries	weekly-contest-122	Q1
1195.7512695571	1207	Unique Number of Occurrences	unique-number-of-occurrences	weekly-contest-156	Q1
1193.9819783429	1323	Maximum 69 Number	maximum-69-number	weekly-contest-172	Q1
1193.2687290573	1437	Check If All 1's Are at Least Length K Places Away	check-if-all-1s-are-at-least-length-k-places-away	weekly-contest-187	Q2
1193.1328299324	1528	Shuffle String	shuffle-string	weekly-contest-199	Q1
1192.3167969426	1436	Destination City	destination-city	weekly-contest-187	Q1
1188.6470369782	747	Largest Number At Least Twice of Others	largest-number-at-least-twice-of-others	weekly-contest-64	Q1
1188.6311093158	1122	Relative Sort Array	relative-sort-array	weekly-contest-145	Q1
1187.1641565458	1880	Check if Word Equals Summation of Two Words	check-if-word-equals-summation-of-two-words	weekly-contest-243	Q1
1187.1344261572	2119	A Number After a Double Reversal	a-number-after-a-double-reversal	weekly-contest-273	Q1
1184.4264833435	1979	Find Greatest Common Divisor of Array	find-greatest-common-divisor-of-array	weekly-contest-255	Q1
1182.6489068544	1672	Richest Customer Wealth	richest-customer-wealth	weekly-contest-217	Q1
1181.9716216714	1189	Maximum Number of Balloons	maximum-number-of-balloons	weekly-contest-154	Q1
1181.5839867359	852	Peak Index in a Mountain Array	peak-index-in-a-mountain-array	weekly-contest-89	Q1
1180.9236239060	1486	XOR Operation in an Array	xor-operation-in-an-array	weekly-contest-194	Q1
1180.3543157775	1441	Build an Array With Stack Operations	build-an-array-with-stack-operations	weekly-contest-188	Q1
1179.1495967491	1287	Element Appearing More Than 25% In Sorted Array	element-appearing-more-than-25-in-sorted-array	biweekly-contest-15	Q1
1178.4942541235	905	Sort Array By Parity	sort-array-by-parity	weekly-contest-102	Q1
1177.5660617941	965	Univalued Binary Tree	univalued-binary-tree	weekly-contest-117	Q1
1176.4547272896	1431	Kids With the Greatest Number of Candies	kids-with-the-greatest-number-of-candies	biweekly-contest-25	Q1
1174.8589329736	1773	Count Items Matching a Rule	count-items-matching-a-rule	weekly-contest-230	Q1
1173.5059264820	922	Sort Array By Parity II	sort-array-by-parity-ii	weekly-contest-106	Q1
1172.6819789183	1046	Last Stone Weight	last-stone-weight	weekly-contest-137	Q1
1172.5106645463	760	Find Anagram Mappings	find-anagram-mappings	weekly-contest-66	Q1
1167.8737144048	2057	Smallest Index With Equal Value	smallest-index-with-equal-value	weekly-contest-265	Q1
1167.1331831913	1304	Find N Unique Integers Sum up to Zero	find-n-unique-integers-sum-up-to-zero	weekly-contest-169	Q1
1167.1241589729	2185	Counting Words With a Given Prefix	counting-words-with-a-given-prefix	weekly-contest-282	Q1
1167.0749837258	796	Rotate String	rotate-string	weekly-contest-75	Q1
1166.7881833200	1832	Check if the Sentence Is Pangram	check-if-the-sentence-is-pangram	weekly-contest-237	Q1
1166.5264284193	1768	Merge Strings Alternately	merge-strings-alternately	weekly-contest-229	Q1
1165.4768151611	1446	Consecutive Characters	consecutive-characters	biweekly-contest-26	Q1
1165.2135167215	2011	Final Value of Variable After Performing Operations	final-value-of-variable-after-performing-operations	weekly-contest-259	Q1
1164.8182315157	771	Jewels and Stones	jewels-and-stones	weekly-contest-69	Q1
1164.0227691933	1374	Generate a String With Characters That Have Odd Counts	generate-a-string-with-characters-that-have-odd-counts	weekly-contest-179	Q1
1163.6047095526	1342	Number of Steps to Reduce a Number to Zero	number-of-steps-to-reduce-a-number-to-zero	biweekly-contest-19	Q1
1161.6227767245	961	N-Repeated Element in Size 2N Array	n-repeated-element-in-size-2n-array	weekly-contest-116	Q1
1160.8899403409	1512	Number of Good Pairs	number-of-good-pairs	weekly-contest-197	Q1
1160.4439395369	1920	Build Array from Permutation	build-array-from-permutation	weekly-contest-248	Q1
1154.8280679790	1502	Can Make Arithmetic Progression From Sequence	can-make-arithmetic-progression-from-sequence	weekly-contest-196	Q1
1152.1494742874	2089	Find Target Indices After Sorting Array	find-target-indices-after-sorting-array	weekly-contest-269	Q1
1152.1377893605	1365	How Many Numbers Are Smaller Than the Current Number	how-many-numbers-are-smaller-than-the-current-number	weekly-contest-178	Q1
1151.5250329621	1460	Make Two Arrays Equal by Reversing Sub-arrays	make-two-arrays-equal-by-reversing-sub-arrays	biweekly-contest-27	Q1
1151.3534799042	1290	Convert Binary Number in a Linked List to Integer	convert-binary-number-in-a-linked-list-to-integer	weekly-contest-167	Q1
1144.6237559885	1913	Maximum Product Difference Between Two Pairs	maximum-product-difference-between-two-pairs	weekly-contest-247	Q1
1142.8650731632	1137	N-th Tribonacci Number	n-th-tribonacci-number	weekly-contest-147	Q1
1141.2363999461	1281	Subtract the Product and Sum of Digits of an Integer	subtract-the-product-and-sum-of-digits-of-an-integer	weekly-contest-166	Q1
1139.6630206282	1295	Find Numbers with Even Number of Digits	find-numbers-with-even-number-of-digits	weekly-contest-168	Q1
1139.4248492279	1351	Count Negative Numbers in a Sorted Matrix	count-negative-numbers-in-a-sorted-matrix	weekly-contest-176	Q1
1132.6812943289	1929	Concatenation of Array	concatenation-of-array	weekly-contest-249	Q1
1129.9490902320	977	Squares of a Sorted Array	squares-of-a-sorted-array	weekly-contest-120	Q1
1129.3432988996	1450	Number of Students Doing Homework at a Given Time	number-of-students-doing-homework-at-a-given-time	weekly-contest-189	Q1
1125.5752382740	1455	Check If a Word Occurs As a Prefix of Any Word in a Sentence	check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence	weekly-contest-190	Q1
1121.0677596555	1464	Maximum Product of Two Elements in an Array	maximum-product-of-two-elements-in-an-array	weekly-contest-191	Q1
1120.6981836240	1470	Shuffle the Array	shuffle-the-array	weekly-contest-192	Q1
1118.1080334618	1394	Find Lucky Integer in an Array	find-lucky-integer-in-an-array	weekly-contest-182	Q1
1104.7359028407	1480	Running Sum of 1d Array	running-sum-of-1d-array	weekly-contest-193	Q1
1084.1319467318	1108	Defanging an IP Address	defanging-an-ip-address	weekly-contest-144	Q1
